order_sk,order_nk,customer_sk,product_sk,order_date_sk,quantity,order_amount_usd,currency
14655028536607699997,645e7d68-3b4c-42b3-a955-7a80cacfab4b,14277575845010753615,5617659106526252157,13223325285222638804,3,288.96,USD
7078642129801590235,36e1df30-0ac1-4a30-a88b-7ffa9a663d77,12119061926853683230,5013901929724572515,1761996290634332990,3,676.77,USD
9213623477383244278,0ce53893-657f-497a-a549-26f24cb1c259,2977405823986779671,15630133352838686689,5984852468476066239,2,495.67,USD
575140717472162838,7ac950e8-6349-4982-adbc-29e0c1931dbd,11120656035847514516,7512030120466455442,5434413105098804902,1,144.34,USD
11449680773311731448,1f9fb950-599b-408e-ac55-ed1df42cbaf5,2448631077044835882,5330870594164918989,11769745542300483839,9,26.94,USD
11449680773311731448,1f9fb950-599b-408e-ac55-ed1df42cbaf5,2448631077044835882,5330870594164918989,11769745542300483839,9,26.94,USD
17924699442069249020,c4127013-123a-45b5-a874-7775e1f137b6,350664482835657035,9471188876978777325,15833914143888741799,2,672.36,USD
13466472768999694745,bed0b714-d749-4941-aa53-ff4cb6c54ae9,17639160232696939391,15951633228824292133,4086527076264578182,8,975.27,USD
15840475289540851513,7bb66c1e-2332-4fec-a9b4-2ee96e4c20a8,10151500343931203507,7520130956591185983,949023042699949977,8,239.32,USD
18103149122452568539,c6894c88-eb18-47ab-afd0-44fe32fcdc45,1406401059029599408,1113069664584172632,10109699715904228648,10,2049.77,USD
2579449428779558010,4f872a51-530f-490d-a81f-164c7454e138,8567597225279587150,14404221528583086594,11453773934370131574,3,303.67,USD
6919674148010866040,f907fa86-c25d-428c-a577-6da43dd15465,920509120069215376,12090486161298385301,17128715537802885701,4,584.72,USD
3301477711496789704,8fa4d552-a441-4b5f-a027-2c09add96f9b,9244574674031748102,14571309164620107359,8691365676923670658,4,523.54,USD
16665524600627703193,00e75ed9-f919-4319-ab00-0554bdb5f1a8,5047314669854929575,14571309164620107359,5008431392830881659,4,1039.18,USD
18143836668733259781,5ae00ac5-8eb2-4372-a453-4f2f5a2b4a6c,1217956254677761175,6761961852717272116,16156655991579629784,6,1667.43,USD
13009110579324943422,a6a64184-f0e4-4fd1-a8b0-5f1cfbb4c681,17586210565230153270,14439389521597342401,11928853468607480280,9,2326.83,USD
10052004294037476775,514417aa-1a54-429c-a9c3-d9db061fc424,7038614968859943883,5617659106526252157,9209989097148487857,10,1173.13,USD
6351623594718341869,d1162991-1d4e-40dc-a286-7bc598e2d003,12020726575829882357,455430946588686784,16838663424747266587,2,712.84,USD
9613912420911449229,9b203b14-d7d4-4285-a52e-21c01d64e179,14277575845010753615,7512030120466455442,16195356227964568458,8,1429.66,USD
3153005684124396254,1480e8c8-867c-457a-ae3a-fc1bbba588c1,327178876041611827,17480337276963064880,16678583779740363573,14,3112.31,USD
14778550135562259559,a9cc7d28-c651-4ec3-a97e-234a22a68ee7,4018683174142623847,15630133352838686689,4369587700201155337,1,242.0,USD
16527083819320765542,38acd6b3-f9bf-4c64-a47e-987c243aa04a,8567597225279587150,11893645406669463269,9621038035420525598,1,26.03,USD
7703438497019233174,659f14b2-d056-4388-aaee-9006a0c2a7df,7038614968859943883,5330870594164918989,11418313343104744111,5,707.58,USD
10476371736120902253,dbbe7a3f-e418-4a72-a301-c09b6b64e150,12077478266270420064,3923348624763699602,3380160364365916100,8,1618.15,USD
7402896238463098721,43cdbeb0-1e0a-4fc9-acc1-95ad8bff1f55,6266732562705113200,455430946588686784,90953182998535233,8,1290.12,USD
14418883999065241292,9e6209b0-bee2-403b-a9b1-b2ff92034896,14289424412277949767,16846359385555957683,11544654025029289610,3,7.6233,USD
18181795709791889077,a46e81fb-9a8d-409c-a139-87e23997aaa1,443523813074526730,7520130956591185983,282352030795834033,2,70.06,USD
14563289073058164221,f9619fa9-055e-4331-a2dc-b33cdf8692ab,9879735446713885286,5332133731038200388,17559088850558635689,7,873.98,USD
2795382078049525619,2af71a67-a24d-4ece-a501-21ecfec63eba,11121683982186872964,3468005635999818085,4180037526092809730,1,416.98,USD
11094162355884960945,be8aa1b8-e0bd-4486-a2ff-fc020ce21f6c,10787501373861191850,5615229796006274076,15337549258335212806,4,928.96,USD
16928132226566951958,e1b47a5c-1c72-4804-a583-b634a2554ed1,17586210565230153270,7520130956591185983,13272617611657641450,7,545.0,USD
16152010361910496809,b97c72f1-625c-470d-a0dd-d1db37c3b3bd,13993844725797528744,16040368914515232653,8576794723427887080,5,783.15,USD
13271019677659689860,b6146761-18b3-4705-ad57-78290fb602a3,11121683982186872964,5330870594164918989,4685200718705218192,2,270.62,USD
1046614410770893394,37c083aa-aa17-4878-a9ea-b3f82fad7ab2,11216341723394462186,7520130956591185983,15399619356431087346,6,556.71,USD
3227024447798515934,5e26d478-afba-4627-a55e-d72ec4bceedf,929168713003876604,1977686040855500764,6684144161940947233,4,1264.3,USD
11021308730189581817,e37c30f4-0f0a-4974-a9be-da904087b61c,3256480249814329146,15951633228824292133,4774324074354104280,9,2429.06,USD
18324643722703705554,3df64f96-6aa8-4453-aca9-1fed92943aaf,13508752807353566057,16518843415869234881,10883610857864148083,1,178.35,USD
15088826386844289639,09bc6560-b73c-458c-a867-ae44ae4fba1f,8389298539224694648,7453981014070442937,2530049503643217327,3,759.21,USD
9631506371445732955,4eec785d-0c34-46a2-a422-e856f5ed5274,7676857010900823613,17480337276963064880,5325663171385354966,5,887.21,USD
18202518343230566935,0864ec3f-58fe-4646-a022-41432fff1eed,4018683174142623847,10858607304849224486,11107703943316465974,9,2400.71,USD
5635375050667007641,63e4eaec-015b-4a73-a3d6-cc49c5d8b302,1298074457214284685,1977686040855500764,13213818410862924300,10,2418.22,USD
14794325151816311103,7a7ab3b6-6fc9-427e-af05-c095adac6788,13505045864676677383,16040368914515232653,15765815275618492585,11,3522.74,USD
13623590454230469223,a86a23f0-f2ce-4986-a9b9-116db490ccf6,12280908575051917464,10858607304849224486,10204424542159329897,6,1031.52,USD
17294648245288839465,bac37177-4f19-4175-a8e3-9e9e3a0b59b8,1232516160825967651,17480337276963064880,5609570627943732085,3,67.17,USD
8547801673107202815,12904347-faa0-43bc-a723-178ee70d1be1,8182814147756535668,11893645406669463269,18002767710607787305,6,463.31,USD
18291010260836699316,ac65319a-c12d-4605-a0a4-aef7fe59f238,2311896346552974835,9739939302990480397,10204424542159329897,11,13.649,USD
6511509438572530425,91ed1dff-fd26-4aa1-aed5-5113c737fc75,11727997185412714792,16040368914515232653,2491516264474646882,11,2042.1,USD
12612280424924371550,e8396b23-3e30-4b5a-afd1-1cc94a205e3f,17127037959738925724,9739939302990480397,2798353997825351929,4,115.21,USD
17715232563286325176,76fcb85e-8dc6-4972-a90a-89a030354840,1217956254677761175,10743888491563821042,16770729730335775731,6,956.05,USD
12542101681678676220,0fc808f6-7def-418c-ae72-f93ca42b0c61,3575201989033984843,8824460340503495810,3692987228030076964,2,123.94,USD
18405891230725589847,1f39018c-1440-4066-a986-105bc1b40b71,929168713003876604,4311857372221876141,5795925895208748483,5,1492.3,USD
8486969130701997369,c5cf67f5-387b-4468-af30-84908c360a50,17127037959738925724,3468005635999818085,13106165014626572335,6,2054.64,USD
708132526658399575,ebf84ec0-941e-4e45-a206-74cc85040608,2424024701023994409,2974886376262008242,1913461533594314629,8,1411.38,USD
2091288667292932651,1e07bc0f-4e75-4ee0-a6bc-865783ea8657,2424024701023994409,14153773305520921147,6361479217511933351,9,2077.54,USD
5029111094703069628,9e751cce-ad30-4f7f-a6d1-a9a004d56603,1232516160825967651,17890215306842844262,6220319262800915746,6,1974.63,USD
10593860837309565126,5eaf29c1-b744-4b94-a367-b14a98be0662,8255403621531401548,7453981014070442937,16000425302346306884,3,759.0,USD
10593860837309565126,5eaf29c1-b744-4b94-a367-b14a98be0662,8255403621531401548,7453981014070442937,16000425302346306884,3,759.0,USD
15670146387930042260,9d72b3e0-e130-4523-a88a-65d57fa52b9c,4431326311564229755,5818697228068800218,14515474044333630770,3,1100.34,USD
15801068019887948304,4f939c4a-1fc0-4b7e-a700-9f8703378795,8818931395701863016,5332133731038200388,16964211504201800542,2,541.39,USD
12652720960644753152,7a08a84a-5553-4d97-ab96-255b804fd25a,12388046539553849149,10748775152141397283,4755759379631147127,2,563.02,USD
18202692278985928257,7fb920b6-0f7c-4c64-aa69-6ef643fef65a,4805686739889263458,9739939302990480397,12035157269278251606,3,124.95,USD
16793699542814446627,ac0077e8-51ad-4039-a926-c0ddee7853be,930165754230835834,14432713628461492166,12106940420400403840,9,2678.7,USD
8805410388480790836,ced54493-773a-400e-a794-f61c40c4a02e,12280908575051917464,17807705055515662610,6766278774880411174,8,1181.09,USD
16746559551046214136,49dad2ca-1acf-42ae-aa33-8464e4e824b0,2958105162749436827,17364044536833109315,14206232250540854616,5,665.96,USD
4983060736725460863,26dbc837-e97b-4dc2-a311-866def914e07,17586210565230153270,17890215306842844262,3590948564405940273,9,2966.26,USD
9473190257246211214,37dac086-3c30-4edd-a6e8-43302734cde2,1232516160825967651,17807705055515662610,15121881058722795357,5,1262.14,USD
6537676322654037007,5cce82f6-c26b-43bb-a8bb-f6bac0274905,17547832241537018402,15951633228824292133,6702162970143999314,2,4.5596,USD
14744067537413000745,fe281547-8629-4a8d-a131-1a45fdbac7c0,8255403621531401548,1977686040855500764,11944756168961082617,6,1366.92,USD
10642347887259768865,17925da2-db2d-46b0-a23e-5cd6492999bc,12192275857061571062,5013901929724572515,3737194207113801624,6,1173.24,USD
2599938055513340154,18e20d64-f90a-41bd-a228-e414638d9661,10088283487075516627,15630133352838686689,6011340100965228117,7,759.2,USD
7854768408791034475,a083cb2f-ebb3-4b82-a171-bb5fde6fa73b,350664482835657035,2974886376262008242,14697046810450868238,6,1039.7,USD
5697752974686283463,6b3db5b6-c42f-4ae6-a752-e764b30d13cc,920509120069215376,5332133731038200388,6758241060332719498,4,1335.77,USD
618572280567486745,b1cc800f-e2dd-46fc-a293-e8e1e4a37848,13993844725797528744,3468005635999818085,13711315865990717960,6,1567.48,USD
8285197351865524147,650945f3-ef20-4762-a40b-552e9f177b8d,7533457185702676899,16846359385555957683,10605187152433694477,7,1830.55,USD
4108928052305554531,32e84d85-a167-4d7d-aa08-32960f3da1e1,16004926081234092175,16869741523285102812,8771287747698773049,7,2092.73,USD
18254179165999384537,29c149eb-83fa-4c58-ada3-1c52573beccb,17361642132083322197,8824460340503495810,17193664151680428030,9,2184.52,USD
5105728308674565041,fc0ac714-4866-4765-acea-62aefd799319,125912999890540933,14153773305520921147,14974774297292102623,2,315.12,USD
6436407280775079474,129fc4a6-fcef-4f32-a7a4-a4500b29b1a9,11216341723394462186,1113069664584172632,356982874497387690,4,602.27,USD
1658778688577823308,c08f3490-5a8b-488e-a904-6a983ce76f3c,14464703931505424934,17807705055515662610,8854676505428873769,3,289.32,USD
8537453524806547385,a1cbb284-d670-4f50-a3c6-0fb31a0a0e14,12815140842567195685,14439389521597342401,14807582490636276831,1,148.92,USD
13610201680284180012,90ce7db1-f6d6-409c-a0ed-e0de65e092be,13508752807353566057,7453981014070442937,15422216628746836490,3,759.21,USD
15227999041132004815,ececd190-edf0-46a1-af93-46ed03c759d8,13993844725797528744,5307440574588919111,18419237961212810175,9,2147.0,USD
17843970443106932265,f0eceedb-ae8f-4017-a05a-84c1cd17f01e,11392095017914228444,1113069664584172632,12820470838064258734,5,858.49,USD
17254980041360375625,6294e803-b98f-4249-a658-6bd90a847ba5,9361382163263130148,1116271689836446405,10779368190528225351,9,3175.6,USD
15317522278825334473,e485e2d5-02f0-42fd-a7cb-10ba72a96c6b,4431326311564229755,16830658530734773345,18398553499503818678,9,1847.12,USD
7927062819189169875,ce41dad0-5ac7-472c-aeb1-25daa10f9294,8486282170326152769,5332133731038200388,6543842921070612069,9,2003.62,USD
4421714122749417801,d6f7f59d-3c03-4aec-a7f8-df788dacd315,8182814147756535668,12090486161298385301,13463141434226196962,3,3.2067,USD
2079379023067991220,7402aca6-7b91-4c17-a53d-d3647983f5f4,11422995361579743588,5617659106526252157,1312489012578763024,2,131.56,USD
8221387611925730345,472ebbe5-54dd-48d6-ae9e-8b002f699760,14277575845010753615,14104062014961917116,4973914502920665720,1,21.39,USD
1477880276693286246,c911c574-582e-4aa8-a985-83ff3b2ceaaa,11234760072328363372,455430946588686784,7923873056594209235,2,712.84,USD
9972949138889413542,960339fe-9993-47ad-ad58-5b68dea46a65,10151500343931203507,3468005635999818085,8625724396515094064,6,1789.46,USD
12327232243392586439,fea06a2a-584f-4641-a2f9-269324c3154d,11727997185412714792,7453981014070442937,6441533156349928711,11,2045.76,USD
1268564037382853495,5c635846-6751-4df1-afa4-bccb5d92acf4,16320186227754387663,5615229796006274076,2260315770340726375,11,1918.92,USD
9690441514650253503,0672be60-08fd-452a-a655-61f8d8aab6f2,2720613993126138763,16040368914515232653,4755759379631147127,6,1397.47,USD
15297783692239983238,e912b098-275e-438e-a181-6740f6ac2b41,12388046539553849149,14153773305520921147,16531652701090146369,3,472.68,USD
3308317407926352865,8c71ea55-3bac-4c68-ac86-1d5b8d198917,8255403621531401548,10748775152141397283,16688915858914853271,3,844.53,USD
2093095987223852195,3468778c-6541-4d18-aa16-ee1f28f46062,17127037959738925724,16518843415869234881,4942278858142031319,10,1087.07,USD
2162019096668757588,37d08900-6444-454f-a7f4-6abefa905d2c,3487886234709579803,1977686040855500764,1383730279075399153,7,1688.68,USD
15807720035402512092,ba3dd2d9-0d75-4fd5-aa5a-40a9228e7471,8486282170326152769,9547060395277548482,430204811694527495,5,1194.73,USD
7937117994569762255,9e291ab2-0781-4567-a525-24afef6dfa78,8567597225279587150,7520130956591185983,16799213345514855589,9,899.03,USD
1118434555698400781,9a6cd960-6f4b-4f13-a6ab-254d3e7cb511,11392095017914228444,5615229796006274076,198377836245278450,4,857.44,USD
6470106503381837252,e6a931d7-0a0b-40f8-ace3-d5123dfb67fc,7676857010900823613,16518843415869234881,10652131057955938003,9,942.78,USD
2347229653121927716,ab52b7e7-881b-43f3-a40f-8d4cb70bb80c,12077478266270420064,14439389521597342401,679054141156619430,8,2146.17,USD
4663383480697375671,ba514995-ae4f-454e-a716-d9c6d8b1f44f,11345042312777282375,14432713628461492166,813460322239943224,8,1912.06,USD
10746377942249431901,32526ca1-3bd5-42fd-a045-4434269f2bbb,8486282170326152769,17890215306842844262,5526366467896690985,6,2019.98,USD
16777538072391173990,c056f0d7-0210-46ab-a875-f9fc3a0fd924,17186562430826801141,16869741523285102812,1277936884745369479,10,1860.06,USD
14527977759860451469,5946e5c2-3a53-4554-a88d-2bcbfe6ec8d8,2496797906621150963,16869741523285102812,15868523556274708024,11,16.04,USD
14527977759860451469,5946e5c2-3a53-4554-a88d-2bcbfe6ec8d8,2496797906621150963,16869741523285102812,15868523556274708024,11,16.04,USD
5357989506314689533,45d1e25f-f009-407b-a0d3-c426fec984be,11727997185412714792,13126347534268200406,5340210560238430956,5,337.99,USD
16813840425342351155,69a3da52-7cea-4bab-a1f7-1445e9813205,3487886234709579803,7520130956591185983,17910665621586509822,5,605.73,USD
13639345084511985131,7f9f3b1e-8017-4db2-aac8-5f38bbcca000,13669253715026400973,11893645406669463269,3382214612712243124,2,52.06,USD
7503853341508718828,6a04f6d4-5338-4f46-a115-a2c505a3c2cb,9090689796382883940,10743888491563821042,11613098086275822440,11,2533.1,USD
17172956204535343731,41ae7fa5-92db-4f93-a515-74dae0e7f079,2496797906621150963,17807705055515662610,7938176308350341715,4,542.39,USD
53613292716874306,dfb80d7e-7800-42db-af82-5090b7572592,350664482835657035,14404221528583086594,7836112083821966758,10,1522.87,USD
14768982059228315895,32715254-7104-49a5-ac8b-03dd81f54be0,6921773394212205792,10743888491563821042,5934349649243195182,5,431.51,USD
10681641386362102518,ce7a6bb9-fffa-4c71-a833-2ec7d8c59c47,10856213663032871399,8824460340503495810,12697552288644670915,1,61.97,USD
2391957891075686055,bba9134b-ecf1-447f-a3a9-d87aa775a656,17586210565230153270,14404221528583086594,5871594102083525279,10,1254.19,USD
16398328354395046334,a496d22d-fd69-4349-a659-1525156b0d6e,13993844725797528744,4311857372221876141,16959656539641611177,4,1090.65,USD
7607096488947658153,01a1f445-1daa-4110-a3cf-5973473752ff,2977405823986779671,3923348624763699602,17757015766412927226,7,979.95,USD
11177179629562831180,d1179bbd-7408-41c9-ad9e-008215ccca2f,6817037525539615223,10743888491563821042,17442578421670370345,9,1699.96,USD
11077256931715755994,6f2e91cf-fe35-4334-a60e-3ecbde4f7f13,15409000985348395489,16830658530734773345,3851366345634061625,6,2403.39,USD
5645711716618280021,bfdd4b6d-7da2-44b1-aa90-73d2d05a54b6,1052862358366864958,5332133731038200388,11944756168961082617,3,898.17,USD
16580944595645539028,c6c0617c-cf9e-462d-a7bf-c6ad150a604b,16394414789736012881,1116271689836446405,1931260208991036277,6,1881.02,USD
1815640406755289528,af5bfa5d-d9da-402b-acc7-3088f6806689,12388046539553849149,5330870594164918989,2304590388915625592,9,1956.74,USD
1887628221632857315,d1b71d46-bfe9-4d5d-aa1d-93f1d5b4ba8e,11513575832381367402,5615229796006274076,16285591475458456731,10,2461.75,USD
17071656465965681925,466549cf-2bd5-4c6b-ad89-855af25cdcd2,443523813074526730,1113069664584172632,10650948983324438192,9,1061.09,USD
8466360762412193624,08613428-92b9-4d6a-af4c-e659c812dd5b,9879735446713885286,1116271689836446405,4881661803934530665,4,1319.26,USD
5117600971444062751,e068af23-7e3b-4ef3-aa1f-36ea14f814b5,13669253715026400973,16869741523285102812,14154700001815973016,2,2.1926,USD
3763120514970668978,ed82c6ba-c5df-4c67-ac17-989bb7369eaa,16320186227754387663,7453981014070442937,3851366345634061625,4,832.99,USD
10358001211923311355,0776c7d5-f88f-4ff9-ae72-efcc94c7c195,17361642132083322197,9369521316535937460,9798147907349952218,11,2431.6,USD
6047758809449114835,b9c5ebdd-1447-48b1-a45a-54f998995ff8,8818931395701863016,8824460340503495810,15169860860895495158,4,373.22,USD
16234621397121859338,a07bc625-285f-4b20-ac1d-919b68c72dcd,13663195798255829742,14571309164620107359,1250718932372186839,3,583.95,USD
5355095701383456077,4b9774e0-0d53-4fbd-afb8-24074c60452f,4018683174142623847,9471188876978777325,13352862942148882479,3,1008.0,USD
16136170724914017499,967ee4ed-e125-4777-a644-23156b26fd01,1232516160825967651,12090486161298385301,4765738864220574374,4,1207.23,USD
15096630851653390646,11f2744a-8aa5-42fe-aa17-4f38b887096c,3648768365220377127,14404221528583086594,13306132870704162003,4,587.68,USD
7949456933291499235,758372f1-ec07-4bfa-a3d2-7021f6654c2e,2496797906621150963,12090486161298385301,13747831827786119227,8,1624.07,USD
6840783965862698422,ae8b74da-266d-4982-ac45-cfeef08ef035,6817037525539615223,10743888491563821042,17526214359805883586,3,334.77,USD
12903534826820190743,46937889-eb2b-4a84-ac82-44dc5bbeb3cf,2977405823986779671,7512030120466455442,14837199621139797220,3,433.02,USD
2701703843623528272,d00d2d40-b034-4837-a6da-8c1a22cf6231,5047314669854929575,14571309164620107359,16560144414429826747,5,534.41,USD
15914922695209542941,52ce6e09-f9de-4d6e-a6c8-277e816092ca,3648768365220377127,4311857372221876141,1761996290634332990,7,1576.16,USD
7096565274862054816,18e0f447-b0d7-405a-ac64-a07f9ddad97c,10151500343931203507,3468005635999818085,11560338758135656717,8,1880.63,USD
8574598922061569856,9284b987-220f-4c5f-a9c4-6ae8de2076ff,17586210565230153270,2974886376262008242,2430925820071507610,11,1870.78,USD
5611316793729262867,e3ddb33d-85dc-42e4-a1a1-996ce7e25eec,443523813074526730,2974886376262008242,3201858456050081913,5,851.6,USD
7070372406539353840,09895761-870c-47e5-af60-9f91ab2f12a7,929168713003876604,12090486161298385301,7331023018216348379,1,106.89,USD
6097404490121836354,31173d00-b271-476a-a39e-47764888dfbd,17186562430826801141,5617659106526252157,15988991957840293805,11,2339.44,USD
2979428918429204149,17e89803-99f3-436a-ad0e-e32645c91f66,13437799879320047982,6761961852717272116,11986776902041746591,3,816.69,USD
14946556365355552893,6bb766da-1fad-44fd-a016-748caaeb000f,16320186227754387663,13126347534268200406,12457554076448341452,3,145.11,USD
3628436206339422215,9de482b8-017c-4d7e-a2dd-d5e7d1e6ca39,4424505712407503272,5013901929724572515,15967567279298140060,4,12.6857,USD
1168407418253278502,58d0b560-011a-4b1a-a771-a50e2f827492,13993844725797528744,9547060395277548482,4299148472001787005,8,1041.63,USD
1934536662425579079,5d6ea18d-6733-4372-acd8-bba36b0725f1,12683437240464048505,14571309164620107359,16530674786350872037,1,194.65,USD
14319694642099187820,eb96233b-4474-4203-a450-f099224718c2,12388046539553849149,1977686040855500764,14930875497191426834,8,2274.36,USD
16817428826810567853,adfd5648-01e0-4bee-ad4e-72446cbbd5ad,12119061926853683230,13970797764217007242,1639529521863165131,8,2122.51,USD
7201734833648298910,54e4a6e1-5194-47dd-a5d9-22e79da3b55f,2496797906621150963,17480337276963064880,15802878652107356378,7,1339.6,USD
10189432187107638290,f8f60639-fa62-4e99-a91f-5eae200f19c7,12119061926853683230,14153773305520921147,7836112083821966758,6,1795.88,USD
9273406687790706970,2afe5b76-17ed-4d8c-a951-86bf89f0d950,17531817652409203160,5818697228068800218,5900426755771783233,6,1205.43,USD
16739457648148331629,e5e82edd-30ab-4264-ac2a-d85a1419e4d9,4953213841898352430,1116271689836446405,4028301067897670084,5,1527.09,USD
18148323683272715882,2b8ba663-dc05-4cec-a22f-9e1f69c80fdb,13437799879320047982,5013901929724572515,7792406520049299242,11,2217.22,USD
17505658488845241126,7bad89d7-b2ba-4a1c-a42a-61eeb2eb7591,1298074457214284685,13970797764217007242,14244734896081638967,2,559.0,USD
17505658488845241126,7bad89d7-b2ba-4a1c-a42a-61eeb2eb7591,1298074457214284685,13970797764217007242,14244734896081638967,2,559.0,USD
10158070286833925194,5480a105-8990-4800-a23b-49244dddb34d,1052862358366864958,9369521316535937460,17100822886678717520,8,962.45,USD
10838137303403766144,0839cd48-f8dd-4506-ab40-d91a1db056ca,8567597225279587150,14439389521597342401,13582443637632345839,8,2339.22,USD
17768484547745433608,6f2bccca-8ce7-4490-a2dc-98d3ae82decd,3648768365220377127,1116271689836446405,10511271254074315565,7,1977.59,USD
3642538920682316235,00a8c2ec-852d-43b1-a488-8561155a14aa,12388046539553849149,6761961852717272116,237238087966411111,7,1981.96,USD
5244437848968823722,1dad3ef5-3ffb-454a-a70a-959b59db80ff,9599383828596770070,5307440574588919111,6721275131093025989,4,413.01,USD
11126705844825153609,b2ace212-cfea-4747-ae1c-44fe6021d30f,6332797097132073105,2974886376262008242,17016765799003686024,5,1475.72,USD
824463902482018753,ca0ebf56-9a5f-4bbc-a601-63bac3063eb4,13508752807353566057,5330870594164918989,149773740596809515,11,3222.67,USD
16084257548771898592,24dea2b3-18e0-477c-ad48-0d08929d927b,10088283487075516627,14571309164620107359,7276887013297225597,7,1980.93,USD
4009649796808931244,edb0eb06-2bbe-4f79-ac42-c8cba3c56113,8595751530228078735,10743888491563821042,13246562624179286527,6,1119.59,USD
4393408442570835016,513a6173-41cb-48cd-af91-952f77fb00ea,7431453344301529674,15951633228824292133,2111744987706871383,6,10.6666,USD
1470340249541976182,ada26186-6680-486e-aefe-54f1c42a7ec6,11234760072328363372,5332133731038200388,9677466150109231295,6,1785.37,USD
9634837893790647637,fb19dfb2-6955-43e7-a4dd-c26b6a9b1142,11727997185412714792,5617659106526252157,518322242211363608,2,131.56,USD
3243211290831607574,c8adf5a4-77b1-4e7b-ae31-5912dcefbc8f,9879735446713885286,1113069664584172632,275416103617630543,7,1259.32,USD
3019711841590256193,8aec5454-7f7f-4dc7-a063-0ca26b45c688,12815140842567195685,7453981014070442937,5522995270507278643,6,974.77,USD
1918826261032713833,dbe7d8c3-e770-4c6e-a1a0-00e55ebba01f,16320186227754387663,14571309164620107359,567330620435790302,4,526.06,USD
2257318535309196178,4fe68acc-4a2d-4d95-a9a5-a1b935bb85ac,8567597225279587150,14571309164620107359,9072632654952424063,5,1127.68,USD
6275634266883335808,2d4b7019-8a2e-4baf-a2c4-0b1c89c96ba9,17361642132083322197,5818697228068800218,9870341007856287895,1,366.78,USD
5884913318529838535,abcc0152-905e-4d42-a032-20cc5e4207eb,14289424412277949767,15951633228824292133,17911513307327799858,1,227.98,USD
8867715816418365720,f8ffb575-620c-4e76-a5e7-82a5c808932d,1232516160825967651,6761961852717272116,18282600266818010930,5,969.42,USD
17037689773870217776,b8b0dee9-2ecc-494f-a660-af7727068e21,10151500343931203507,1977686040855500764,14037787378974083839,8,2275.79,USD
1213709812371344953,ef90e8be-7799-4e57-a86e-3fb0dc9403bd,7676857010900823613,2974886376262008242,18129217399768754365,10,935.35,USD
3440078080672962385,15a4240a-2da5-4770-ad7a-f8a8486b7d98,4953213841898352430,16830658530734773345,14136892164495717260,3,1273.29,USD
16552018848675940264,cf42b5e1-b9fa-4e62-a6d4-38de8d228c5e,17186562430826801141,16040368914515232653,16869469997307769460,4,671.07,USD
17546127191890740059,69b78d7c-081f-42e8-a732-2380663f3964,6921773394212205792,5332133731038200388,4784077902727830813,9,3020.71,USD
16463194617476304528,f0d2a94a-77d1-4a28-a4a1-c0c6dfbce0ce,3648768365220377127,3923348624763699602,1883827626362620675,7,911.0,USD
1669141956117429536,cd793425-b08c-4de0-adc1-7c95a337794c,16394414789736012881,10743888491563821042,8611159978281296126,5,1129.6,USD
626063523100696294,7871315a-9bd4-4430-ab35-ffb2f7ca4c9b,9090689796382883940,7512030120466455442,9637937280400191063,3,433.02,USD
5654956067302231818,c9a50b7e-4c12-466c-acfb-e0333648fab1,6921773394212205792,13970797764217007242,1923690483646619484,6,1374.84,USD
2509158755052144081,9638bd76-da14-4238-aeb3-204957871264,8255403621531401548,455430946588686784,11600016161252844265,8,2122.78,USD
2100827754373167362,9dac1d80-c5a4-4fda-aeb1-8037f6866cfa,2424024701023994409,5307440574588919111,2134097612325417461,1,2.679,USD
8376133829548087639,3aa257ac-d4ce-4b84-a996-e572922070e7,3487886234709579803,16869741523285102812,17633626607333612987,7,1319.59,USD
17490068719573586434,55fbf594-c07c-46d4-a361-0bcd57501fed,13669253715026400973,9471188876978777325,7822000552317985721,3,1137.3,USD
18086253455993031468,1400a389-d32b-4700-a975-5f0e893ea8b2,1406401059029599408,5307440574588919111,6981118323188455770,2,535.8,USD
1753180680545814938,f83ba03e-c206-4101-a061-d712582b05ee,16394414789736012881,6761961852717272116,11810449221443981473,8,1777.83,USD
15349469258467012406,717a8641-f1c0-4fe1-a679-858df1e66ea7,2905706615813966013,18392544249783544741,5114991630237533223,3,787.99,USD
8621066920418029118,e85b52fc-2bd8-4190-abff-d56862c57269,17531817652409203160,16869741523285102812,16959656539641611177,2,219.26,USD
14642195871952629137,b065599e-c80d-4a70-a571-d39391ebad47,1298074457214284685,13126347534268200406,11712596136367222067,9,1868.74,USD
16855714522402489215,34a23488-81e9-4894-aa82-25b1fba32ea1,125912999890540933,16040368914515232653,4945387521990766480,8,1917.56,USD
8184696811545809216,e8c17da3-cfd3-48f8-aedd-65b94047a0a3,11120656035847514516,17480337276963064880,5988309394941915356,8,1103.78,USD
2909795567425384264,93e07762-6892-4ff8-a553-0ab45af3009e,13663195798255829742,13126347534268200406,4604333091843564556,6,479.88,USD
11477240651639539606,bae7cc62-4b62-4e4d-a7b8-12606314063d,10151500343931203507,7453981014070442937,2423028372458125409,3,759.21,USD
10487923729964753846,b6f81861-9619-4885-abe0-3bc089b0505d,8595751530228078735,9739939302990480397,5117574811415032664,6,230.04,USD
16420089120444278167,d34728b9-50ee-48c0-ae7c-7a9fa8b427d8,6921773394212205792,5617659106526252157,15820615089222840984,3,197.34,USD
4888370071591935851,61eed8c8-5139-4468-a5e1-dd525a603800,6817037525539615223,10748775152141397283,1344763142605666788,10,2256.71,USD
